Graham Stuart,Conservative,FALSE,"International Trade Minister at 
 @tradegovuk
  and Member of Parliament for Beverley and Holderness"
Graham Brady,Conservative,FALSE,MP for Altrincham & Sale West. Proud to have served my home town since 1997. For assistance please email: altsale@parliament.uk
Gillian Keegan,Conservative,FALSE,"Former apprentice now Minister for Apprenticeships & Skills, Chichester MP. Contact info on website
 Views my own, offensive comments happily muted."
Gill Furniss,Labour,TRUE,Labour MP for Sheffield Brightside & Hillsborough. Opposition Whip. Sheffield born & raised. Proud trade unionist.
Giles Watling,Conservative,FALSE,Member of Parliament for the Clacton constituency. Send casework enquiries to: giles.watling.mp@parliament.uk
Gerald Jones,Labour,TRUE,"@WelshLabour
  Member of Parliament for Merthyr Tydfil & Rhymney. Shadow Wales Office Minister. GMB CoOp Member. LGBT. Instagram: geraldjoneslabour"
Geraint Davies,Labour,TRUE,"@WelshLabour
  & Coop MP
 Swansea West,EFRA&Wales Committtees, CouncilOfEurope,Chair http://appgairpollution.org & Speech&Lang http://geraintdavies.org.uk"
George Freeman,Conservative,FALSE,"1NationTory| ExMinister DfT, BEIS, DHSC, 
 @UKTradeEnvoy
 | Founder, 
 @BigTentIdeas
 | Founder, 
 @2020tories
  + 
 @OneNationCons
 |Author/Editor #BritainBeyondBrexit|"
Geoffrey Cox QC,Conservative,TRUE,Conservative MP for Torridge and West Devon. For reply email tellgeoffrey@geoffreycox.co.uk
Gavin Williamson,Conservative,TRUE,Conservative Member of Parliament for South Staffordshire and Education Secretary. For any casework issues please email gavin@gavinwilliamson.org
Gavin Robinson,Democratic Unionist Party,FALSE,"Member of Parliament for East Belfast 
 Lord Mayor of Belfast 2012/13
 For constituency queries / action please email: gavin.robinson.mp@parliament.uk"
Gavin Newlands,Scottish National Party,FALSE,"Proud MP 4 Paisley & Renfrewshire N.
 Prouder husband to Lynn, and dad to Emma & Eilidh
 'World class' darts player - Russ Bray
 

  gavin.newlands.mp@parliament.uk"
Gary Streeter,Conservative,TRUE,"Conservative MP for South West Devon, including Plympton, Plymstock and Ivybridge. For replies email: deans@parliament.uk"
Gary Sambrook,Conservative,FALSE,"Member of Parliament for Birmingham Northfield For casework please email 
  gary.sambrook.mp@parliament.uk 
  http://garysambrook.co.uk"
Gareth Thomas,Labour,TRUE,"Labour & Co-op MP for Harrow West; Shadow Minister for International Trade. If you have a casework matter, please e-mail me on: gareth.thomas.mp@parliament.uk"
Gareth Davies,Conservative,FALSE,MP for Grantham and Stamford
Gareth Bacon,Conservative,FALSE,Member of Parliament for Orpington. Casework is not done on Twitter. If you are a constituent and wish to contact me please email gareth.bacon.mp@parliament.uk
Gagan Mohindra,Conservative,TRUE,"Conservative Member of Parliament for South West Hertfordshire. Retweets not an endorsement, etc. For my constituents, email gagan.mohindra.mp@parliament.uk ."
Francie Molloy,Sinn Féin,FALSE,Sinn Féin MP for Mid Ulster
Florence Eshalomi,Labour,TRUE,Labour & Co-op MP for Vauxhall |Mia&Malachi’s mummy| Jollof Rice fan #SouthLondonMassive
Flick Drummond,Conservative,,
Flick Drummond,Conservative,FALSE,
Fleur Anderson,Labour,TRUE,"Labour MP for Putney, Southfields and Roehampton. For constituency casework please email: fleur.anderson.mp@parliament.uk"
Feryal Clark,Labour,TRUE,Labour MP for Enfield North
Felicity Buchan,Conservative,TRUE,"@conservatives
  Member of Parliament for Kensington. If you are a constituent with an issue, please email: felicity.buchan.mp@parliament.uk. All retweet personal"
Fay Alicia Jones,Conservative,TRUE,Conservative • Member of Parliament for Brecon and Radnorshire • Tweets largely by my team • Harassment ignored • Email fay.jones.mp@parliament.uk for a reply
Fabian Hamilton,Labour,TRUE,Labour MP for Leeds North East | Shadow Minister for Peace and Disarmament | Constituents email - fabian.hamilton.mp@parliament.uk
Esther McVey,Conservative,TRUE,"Esther McVey is the Conservative MP for Tatton. Contact email address: Esther@tattonconservatives.org.uk & Creator of the podcast 
  http://Bluecollar.buzzsprout.com"
Emma Lewell-Buck,Labour,TRUE,"Labour MP for South Shields
  Contact me: 
  emma.lewell-buck.mp@parliament.uk 
 01914271240"
Emma Hardy,Labour,TRUE,Labour MP for #Hull West and Hessle | Shadow FE & Universities Minister | #Methodist Mum of 2 lovely girls | Once a teacher... | emma.hardy.mp@parliament.uk
Emily Thornberry,Labour,TRUE,Labour MP for Islington South and Finsbury. Shadow International Trade Secretary.
Elliot Colburn,Conservative,TRUE,"@Conservatives
  MP for #Carshalton & #Wallington. Passionate about St Helier & my hometown! For casework, please email elliot.colburn.mp@parliament.uk"
Ellie Reeves,Labour,TRUE,Labour MP for Lewisham West & Penge. Shadow Solicitor General. For casework please contact me at ellie.reeves.mp@parliament.uk or 020 7219 2668.
Elizabeth Truss,Conservative,FALSE,MP for South West Norfolk. Trade Secretary.
Eleanor Laing,Conservative,FALSE,"Member 
 @UKParliament
  for #EppingForest and principal Deputy Speaker, (first #woman) Chairman of Ways & Means 
 @HouseofCommons"
Edward Timpson,Conservative,FALSE,Member of Parliament for #Eddisbury. Father of 4. Former Minister for Children & Families. Family law barrister prior to politics. Marathon runner. Dog owner.
Edward Miliband,Labour,TRUE,"Shadow Business and Energy Secretary, Labour MP for Doncaster North. Husband to Justine, Dad to Daniel and Sam."
Edward Leigh,Conservative,FALSE,"Father of six & Member of Parliament for Gainsborough, Lincolnshire. Enquiries here will not be responded to. Contact me at edward.leigh.mp@parliament.uk."
Edward Davey,Liberal Democrat,TRUE,"Leader of 
 @LibDems
 , husband, father, carer, and MP for Kingston & Surbiton. Campaigning for a greener, fairer and more caring country. He/him"
Eddie Hughes,Conservative,TRUE,"Member of Parliament for Walsall North, Conservative.  
 #HandsFaceSpace"
Duncan Charles Baker,Conservative,TRUE,"MP for North Norfolk. One Time Mayor, Family Man and Conservative at NNDC. Views my own. Pls use my website for sending casework. Opinions 
  Abuse/Obsess ="
Drew Hendry,Scottish National Party,TRUE,"SNP MP for Inverness, Nairn, Badenoch & Strathspey"
Dr Thérèse Coffey,Conservative,TRUE,Conservative MP for Suffolk Coastal. SoS for Work and Pensions. Please don't expect Twitter reply. Constituents please email me
Dr Rupa Huq,Labour,TRUE,"MP for Ealing Central and Acton since 2015 http://facebook.com/rupa4labour NB I cannot conduct casework by twitter, please email rupa.huq.mp@parliament.uk"
Dr Rosena Allin-Khan,Labour,TRUE,"Labour MP for #Tooting 
 Shadow Cabinet Minister for Mental Health 
 A&E Doctor 
 Born & raised in Tooting 
 rosena@drrosena.co.uk (she/her)"
Dr Philippa Whitford,Scottish National Party,FALSE,I’m delighted to have been re-elected as MP for Central Ayrshire and will do my best to assist constituents and work with local community groups and industries.
Dr Liam Fox,Conservative,FALSE,Member of Parliament for North Somerset. International Trade Secretary (2016-19) & Defence Secretary (2010-11). http://Facebook.com/drliamfox http://Instagram.com/drliamfox
Dr Caroline Johnson,Conservative,TRUE,Conservative MP for Sleaford & North Hykeham. Conservative Party Vice Chair. NHS Doctor. If you’re a constituent please email caroline@carolinejohnson.co.uk
Dr Andrew Murrison,Conservative,FALSE,"Serves SW Wiltshire. Ex minister & Select Committee chair. Navy vet, reservist, doctor, proud father of 5. Likes defence, NI, foreign affairs, healthcare."
Dr Alan Whitehead,Labour,TRUE,Labour MP for Southampton Test. Shadow Minister for Energy and the Green New Deal
Douglas Ross,Conservative,FALSE,"MP for Moray and leader of the 
 @ScotTories
 . 
 

 For constituency enquiries please email douglas.ross.mp@parliament.uk"
Douglas Chapman,Scottish National Party,FALSE,Dunfermline & West Fife : SME & Innovation Spokesperson : Food : ArcticCircle : Constituents pls contact #TeamChapman at douglas.chapman.mp@parliament.uk We/Us
Dominic Raab,Conservative,FALSE,"MP for Esher and Walton, Foreign Secretary & First Secretary of State, father of two, boxing fan.
 For constituents enquiries: dominic.raab.mp@parliament.uk"
Diane Abbott,Labour,FALSE,Member of Parliament for Hackney North and Stoke Newington. Retweeting does not mean agreement.
Diana Johnson,Labour,TRUE,"First woman Labour MP in Hull North. “Nothing like a Dame”. Strong tea, crime novels & black labradors. Casework please email: Johnsond@Parliament.UK"
Desmond Swayne,Conservative,TRUE,"Sir Desmond Swayne, Conservative MP for New Forest West.  
 http://facebook.com/desmond.swayne desmondswayne@hotmail.com"
Derek Twigg,Labour,FALSE,Member of Parliament for Halton.
Derek Thomas,Conservative,FALSE,"MP for West Cornwall & the Isles of Scilly. If you have an idea, question or for case work you can contact me at derek.thomas.mp@parliament.uk"
Deidre Brock,Scottish National Party,TRUE,SNP MP for Edinburgh North and Leith. Environment Food Rural Affairs spokesperson Full contact details on my website - http://dbrockmp.scot
Dehenna Davison,Conservative,TRUE,"Proud to be elected the first Conservative MP for beautiful Bishop Auckland | Name rhymes with Vienna | Muscle car, baseball & fluffy animal enthusiast"
Debbie Abrahams,Labour,TRUE,"Labour MP for Oldham East & Saddleworth. 
 

 Former Public Health consultant. Fellow of the Faculty of Public Health. 
 For support, email abrahamsd@parliament.uk"
Dean Russell,Conservative,TRUE,Conservative MP for Watford - Health & Social Care Select Committee - Joint Committee on Human Rights  - For casework & enq: dean.russell.mp@parliament.uk
Dawn Butler,Labour,FALSE,"MP for Brent Central 
  dawn.butler.mp@parliament.uk
 First elected Black female government minister in the UK"
David Warburton,Conservative,FALSE,Member of Parliament for Somerton & Frome in glorious Somerset. To contact don't tweet! Please email david.warburton.mp@parliament.uk - thanks!
David T. C. Davies,Conservative,TRUE,"Conservative MP for Monmouth | Parliamentary Under Secretary of State 
 @UKGovWales
  | For constituency casework/a reply please email david.davies.mp@parliament.uk"
David Simmonds,Conservative,TRUE,"Conservative MP for Ruislip, Northwood & Pinner and Hillingdon Councillor for Ickenham. Constituency enquiries dealt with via official channels, details online"
David Rutley,Conservative,FALSE,"Member of Parliament for Macclesfield. If you are a constituent, please email any casework or policy related concerns to david.rutley.mp@parliament.uk"
David Mundell,Conservative,FALSE,"Member of Parliament for Dumfriesshire, Clydesdale and Tweeddale."
David Morris,Conservative,FALSE,Member of Parliament for Morecambe and Lunesdale. For casework please email david.morris.mp@parliament.uk
David Linden,Scottish National Party,TRUE,"@theSNP
  MP for Glasgow East"
David Lammy,Labour,TRUE,"Labour MP for Tottenham. Shadow Lord Chancellor and Shadow Secretary of State for Justice. Recently wrote a new book, Tribes. Spurs fan #COYS."
David Jones,Conservative,TRUE,Conservative MP for Clwyd West / Aelod Seneddol Ceidwadol dros Orllewin Clwyd. Retweets do not imply approval; they simply signify interest.
David Johnston,Conservative,TRUE,"@Conservative
  MP for Wantage and Didcot. Twitter mostly for broadcast only so best to email david.johnston.mp@parliament.uk if you have a question or problem."
David Evennett,Conservative,FALSE,Member of Parliament for Bexleyheath and Crayford
David Duguid,Conservative,TRUE,Scottish Conservative & Unionist MP for Banff & Buchan.
David Davis,Conservative,TRUE,Conservative Member of Parliament for Haltemprice and Howden.
David Amess,Conservative,FALSE,"Member of Parliament for Southend West. I do not respond to issues on Twitter, please email amessd@parliament.uk"
Dave Doogan,Scottish National Party,TRUE,SNP MP for Angus - Aircraft Engineer - Views all mine!
Darren Jones,Labour,FALSE,"Member of Parliament, Bristol NW | Chair 
 @CommonsBEIS
  | Member 
 @JointCtteNSS
  
 @CommonsLiaison
  | Tech Wonk | Father to Ophelia and Edie. Husband to Lucy."
Darren George Henry,Conservative,TRUE,"The 
 @Conservatives
  Member of Parliament for Broxtowe • Former RAF Squadron Leader • Per Ardua Ad Astra • Casework & Enquiries 
 darren.henry.mp@parliament.uk"
Danny Kruger,Conservative,TRUE,MP for Devizes. Conservative. For all constituency matters please contact me via http://dannykruger.org.uk/contact
Daniel Zeichner,Labour,TRUE,"Cambridge MP. 
 @UKLabour
  Shadow Minister. Loves music at 
 @kettlesyard
 , sport (
 @CambridgeUtdFC
  ST holder) & outdoors. For reply email: daniel@danielzeichner.co.uk"
Daniel Kawczynski,Conservative,TRUE,"Shrewsbury,Member of Parliament,Conservative"
Dan Jarvis,Labour,TRUE,"Labour MP for Barnsley Central & 
 @SCR_Mayor
 . Author of Long Way Home."
Dan Carden,Labour,TRUE,"@UKLabour
  MP for Liverpool Walton | 
  dan.carden.mp@parliament.uk"
Damian Hinds,Conservative,FALSE,"Member of Parliament for East Hampshire. 
 For ALL correspondence, questions and casework, please use: damian.hinds.mp@parliament.uk"
Damian Green,Conservative,FALSE,Member of Parliament for Ashford. For an individual reply email http://damian.green.mp@parliament. uk
Damian Collins,Conservative,FALSE,"MP for Folkestone & Hythe email - damian.collins.mp@parliament.uk and co-founder of 
 @infotagion
  - host Infotagion podcast http://infotagion.com/?p=2226"
Daisy Cooper,Liberal Democrat,TRUE,"MP for #StAlbans. 
 @libdems
  Deputy Leader and Education Spokesperson. Please email Daisy.Cooper.MP@parliament.uk if you require a reply."
Crispin Blunt,Conservative,FALSE,"Member of Parliament for Reigate.
 For any queries, please email crispinbluntmp@parliament.uk"
Craig Williams,Conservative,FALSE,MP for Montgomeryshire. Broadcast only - please email craig.williams.mp@parliament.uk with questions.
Craig Whittaker,Conservative,TRUE,"Conservative MP for Calder Valley in West Yorkshire. 
 ALL Queries, please email craig.whittaker.mp@parliament.uk for a response. No response via Twitter"
Craig Tracey,Conservative,TRUE,"Conservative Member of Parliament for North Warwickshire & Bedworth 
 @nwarksconserv
  Email craig.tracey.mp@parliament.uk or write to me if a response is required."
Craig Mackinlay,Conservative,TRUE,"Conservative Member of Parliament for South Thanet - Cliftonville, Broadstairs & St Peters, Ramsgate, Sandwich and the Villages. Local office 01843 603242"
Conor McGinn,Labour,TRUE,Labour MP for St Helens North | Shadow Security Minister | conor.mcginn.mp@parliament.uk
Conor Burns,Conservative,FALSE,Member of Parliament for Bournemouth West. (Constituency and policy matters by email only)
Colum Eastwood,Social Democratic and Labour Party,FALSE,"@SDLPlive
  Leader, MP for Foyle, husband to Rachael and dad to two wonderful girls. colum.eastwood@sdlp.ie"
Clive Lewis,Labour,TRUE,Labour MP for Norwich South. Tweets sometimes from staff. Radical not orthodox. Contact: casework@clivelewis.org
Clive Efford,Labour,TRUE,Labour MP for Eltham and local resident. Chair of the Tribune Group of MPs. Governor of two local schools and chair of trustees of Samuel Montagu Youth Club
Claudia Webbe,Independent,TRUE,"Labour MP 
 | 
 @UKLabour
  Member of Parliament for Leicester East | Socialist | Leicester born and bred | For casework claudia.webbe.mp@parliament.uk| She/her"
Claire Hanna,Social Democratic and Labour Party,FALSE,"MP for South Belfast, for social democracy & a shared future. Enjoy arts, sustainability, the EU, Parkrun! Mum of 3 lively girls info@clairehanna.org"
Christopher Pincher,Conservative,FALSE,"Member of Parliament for Tamworth & Minister of State for Housing at 
 @MHCLG
 . Please send casework to Christopher.pincher.mp@parliament.uk."
Christopher Hazzard,Sinn Féin,FALSE,"Sinn Féin MP for South Down, Ireland. Irish Unity & International Solidarity ~ We only want the Earth ~ Siempre Venceremos southdownmp@gmail.com"
Christine Jardine,Liberal Democrat,TRUE,"Liberal Democrat MP Edinburgh West, spokesperson on Treasury, Trade, Brexit and Europe"
Christina Rees,Labour,TRUE,"Welsh Labour and Co-operative MP for Neath. For constituency casework, please email: christina.rees.mp@parliament.uk. #KeepWalesSafe"
Christian Wakeford,Conservative,TRUE,Conservative MP for #BurySouth #Radcliffe #Prestwich #Whitefield #Unsworth #Ainsworth #Simister For a response please email: Christian.wakeford.mp@parliament.uk
Christian Matheson,Labour,TRUE,"Labour MP for Chester. I love our city. This is my official page - for all enquiries and case work, please use chris@chrismatheson.co.uk."
Chris Stephens,Scottish National Party,FALSE,"Chris Stephens, is the MP for the Glasgow South West, for constituency enquiries, please email chris.stephens.mp@parliament.uk or telephone 0141 883 0875"
Chris Skidmore,Conservative,FALSE,"MP for Kingswood. Dad of 3. Co-chair 
 @universityappg
  Chair 
 @appgmuseums
  and Chair 
 @UPP_Foundation
  Advisory Board. Various history books."
Chris Philp,Conservative,FALSE,"Father, Serial Entrepreneur and MP for Croydon South. Home Office and Justice Minister"
Chris Loder,Conservative,TRUE,"Conservative MP for West Dorset. Championing rural communities and businesses. Committee Member 
 @CommonsTrans
  | Chair of APPG on SWR 
  hello@chrisloder.co.uk"
Chris Law,Scottish National Party,TRUE,"Proud 
 @theSNP
  MP for Dundee West,SNP Shadow Secretary for International Development & Climate Justice,Spirit of Independence Founder& Campaigner,UK Parl Rep NEC"
Chris Heaton-Harris,Conservative,TRUE,Conservative Member of Parliament for Daventry
Chris Green,Conservative,FALSE,"Member of Parliament for Bolton West & Atherton. For correspondence, please email or write. Contact details can be found on my website below."
Chris Evans,Labour,TRUE,Labour & Co-op MP for Islwyn. Please contact me at Chris.evans.mp@parliament.uk with constituent issues as I cannot reply on Twitter
Chris Elmore,Labour,TRUE,"Welsh Labour MP for Ogmore | Opposition Whip | Shadow Scotland Office Minister | Member, Procedure Committee | Chair, 
 @SocialMediaAPPG
  | #KeepWalesSafe"
Chris Clarkson,Conservative,TRUE,"@Conservatives
  MP for Heywood & Middleton. 
 For all casework, policy enquiries and campaigns please email chris.clarkson.mp@parliament.uk to ensure a response."
Chris Bryant,Labour,TRUE,"Labour MP for the Rhondda. If you are a constituent with a casework query, please contact my office on 01443 442521."
Chloe Smith,Conservative,FALSE,"The official account for Chloe Smith, Member of Parliament for Norwich North. Get in touch chloe@chloesmith.org.uk #ilovenorwich #NorwichNorth"
Chi Onwurah,Labour,TRUE,"Labour Member of Parliament for Newcastle Central, Shadow Minister, Digital, Science & Tech For constituency casework email me: chi.onwurah.mp@parliament.uk"
Cheryl Gillan,Conservative,TRUE,Conservative MP for Chesham and Amersham all enquiries to gillanc@parliament.uk with name & address and phone number
Cherilyn Mackrory,Conservative,TRUE,Proud to be the MP for Truro & Falmouth - #conservatives Working mum. All opinions my own etc etc. #lovewhereyoulive
Charlotte Nichols,Labour,TRUE,Labour Member of Parliament for Warrington North • Shadow Minister for Women & Equalities • Pubs APPG Chair • email: charlotte.nichols.mp@parliament.uk •
Charles Walker,Conservative,FALSE,"Member of Parliament for Broxbourne. I am unable to respond on Twitter, for any enquiries please email Charles.walker.mp@parliament.uk"
Catherine West,Labour,TRUE,Labour MP for Hornsey and Wood Green | Shadow Minister for Europe and the Americas | Mum of two | Tweets my own
Catherine McKinnell,Labour,TRUE,"Labour MP for Newcastle North & Chair of 
 @HoCPetitions
 . If a constituent EMAIL ME as I may not see tweet. Abusive & trolling tweeters will be BLOCKED."
Cat Smith,Labour,TRUE,"Lancs lass, Mam to one and Labour MP for Lancaster & Fleetwood. Shadow Minister for Voter Engagement & Young People. cat.smith.mp@parliament.uk for response."
Carolyn Harris,Labour,TRUE,"Welsh Labour MP for Swansea East | Deputy Leader of Welsh Labour | PPS to 
 @Keir_Starmer
  | #KeepWalesSafe"
Caroline Nokes,Conservative,TRUE,Conservative MP for Romsey and Southampton North since 2010. Please use email for casework. caroline.nokes.mp@parliament.uk
Caroline Lucas,Green Party,FALSE,"Green MP for Brighton Pavilion, former leader and co-leader of 
 @TheGreenParty
 , Mum"
Caroline Dinenage,Conservative,FALSE,"Gosport MP, mum, wife, Minister of State DCMS. RT ≠ endorsement. Email caroline.dinenage.mp@parliament.uk with casework/enquiries"
Caroline Ansell,Conservative,TRUE,Conservative Member of Parliament for Eastbourne & Willingdon
Carol Monaghan,Scottish National Party,FALSE,MP for Glasgow North West. For constituent enquiries please email carol.monaghan.mp@parliament.uk
Carla Lockhart,Democratic Unionist Party,FALSE,"@DUPonline
  Member of Parliament for Upper Bann #deliveringforyou contact:- carla.lockhart.mp@parliament.uk or my office 02838 310088"
Bridget Phillipson,Labour,TRUE,Labour MP for Houghton & Sunderland South. Shadow Chief Secretary to the Treasury. Constituents please get in touch here: http://bridgetphillipson.com/contact
Brendan O'Hara,Scottish National Party,FALSE,Member of Parliament for Argyll & Bute.
Brendan Clarke-Smith,Conservative,TRUE,"@Conservatives
  MP for Bassetlaw 
  Twitter for information only. Please send all casework and contact requests to brendan.clarkesmith.mp@parliament.uk"
Brandon Lewis,Conservative,FALSE,Secretary of State for Northern Ireland & Member of Parliament for Great Yarmouth | IG: http://instagram.com/BrandonLewis
Boris Johnson,Conservative,TRUE,"Prime Minister of the United Kingdom and 
 @Conservatives
  leader. Member of Parliament for Uxbridge and South Ruislip."
Bob Seely,Conservative,FALSE,Member of Parliament for the Isle of Wight. Constituents can email me on bob.seely.mp@parliament.uk or call 01983 220220 with any issues of local concern.
Bob Blackman,Conservative,TRUE,Conservative MP for Harrow East. Avid Spurs fan.
Bim Afolami,Conservative,TRUE,Father to three boys. Husband to Hetti. MP for #Hitchin & #Harpenden. One Nation Tory. For my ideas on economic renewal see http://unlockbritain.com.
Bill Esterson,Labour,TRUE,Labour MP for Sefton Central bill.esterson.mp@parliament.uk
Beth Winter,Labour,TRUE,I am the Labour MP for my home constituency Cynon Valley
Bernard Jenkin,Conservative,FALSE,"Chair of 
 @CommonsLiaison
  Ctee and MP for Harwich & North Essex. RTs not endorsements. I do not respond to Twitter messages. Please contact me via my website."
Ben Wallace,Conservative,FALSE,UK Secretary of State for Defence & MP for Wyre and Preston North.
Ben Spencer,Conservative,FALSE,Member of Parliament for Runnymede and Weybridge. Twitter used for broadcast only. For constituency issues please email me at ben.spencer.mp@parliament.uk
Ben Lake,Plaid Cymru,FALSE,Aelod Seneddol Ceredigion | Member of Parliament for Ceredigion | ben.lake.mp@parliament.uk
Ben Everitt,Conservative,FALSE,"MP for MK North. Semi pro dad dancer. Used to play hooker & drive tractors
 

 #StayAlert 
 

 Casework & constituency issues to ben.everitt.mp@parliament.uk"
Ben Bradshaw,Labour,TRUE,Labour MP for Exeter.
Ben Bradley,Conservative,FALSE,"Member of Parliament for Mansfield. The first blue brick in the red wall 
 

 

 Cannot take casework via Twitter, please email ben.bradley.mp@parliament.uk"
Bell Ribeiro-Addy,Labour,TRUE,"Socialist. Feminist. Anti-Racist. Trade unionist. She/her.
 

 @UKLabour
  MP Streatham
 

 Co-Chair Socialist Campaign Group of MPs
 

 For casework: http://bellribeiroaddy.com"
Barry Sheerman,Labour,TRUE,"Labour and Co-operative MP for Huddersfield
 

 Social enterpriser and campaigner
 

 Please email me at barry.sheerman.mp@parliament.uk for all enquiries."
Barry Gardiner,Labour,FALSE,Proud to be elected to serve my community for the 7th time as the MP for Brent North.
Barbara Keeley,Labour,TRUE,Labour MP for Worsley & Eccles South
Bambos Charalambous,Labour,FALSE,"Member of Parliament for Enfield Southgate
 Shadow Home Office Minister"
Apsana Begum,Labour,TRUE,"Labour MP for Poplar & Limehouse | Education Committee | For casework and enquiries, please email at apsana.begum.mp@parliament.uk | she/her"
Antony Higginbotham,Conservative,FALSE,"Member of Parliament for Burnley. 
 

 For any constituency casework / issues needing my help please email antony.higginbotham.mp@parliament.uk."
Anthony Mangnall,Conservative,TRUE,"Conservative Member of Parliament for Totnes and South Devon, please email anthony.mangnall.mp@parliament.uk for any casework related enquiries"
Anthony Browne,Conservative,TRUE,"Conservative MP for South Cambridgeshire. If you are a constituent who wants to get in touch, then please email anthony.browne.mp@parliament.uk"
Anneliese Dodds,Labour,TRUE,Shadow Chancellor. Labour and Cooperative MP for Oxford East. Rose Hill resident. Mum to two little gremlins. Curry fan. Views my own.
Anne-Marie Trevelyan,Conservative,FALSE,Believer in people power to effect change in all our communities. MP for Berwick-upon-Tweed. UK’s international champion on adaptation & resilience for COP26.
Anne McLaughlin,Scottish National Party,FALSE,Member of Parliament for Glasgow NE. Constituents needing help email anne.mclaughlin.mp@parliament.uk in case we don't spot tweets. And stay home. Please.
Anne Marie Morris,Conservative,TRUE,"Conservative MP for Newton Abbot. I do not respond to casework over social media, please contact: annemarie@annemariemorris.co.uk"
Anna McMorrin,Labour,TRUE,"Labour MP for Cardiff North | Shadow Minister for International Development | Climate Justice 
  Any queries contact: anna.mcmorrin.mp@parliament.uk"
Angus MacNeil,Scottish National Party,FALSE,"Heb Islander, Crofter, Na h-Eileanan an Iar MP, Chair of Int'nat Trade Comm - Gaidhlig & Beurla og smá Islensku & Irish -RTs not endorse #UpTheDeise
 󠁧󠁢󠁳󠁣󠁴"
Angela Richardson,Conservative,TRUE,"Conservative MP for Guildford, Cranleigh and our villages. For constituency casework and policy responses please email angela.richardson.mp@parliament.uk"
Angela Rayner,Labour,TRUE,Proud Labour MP for Ashton under Lyne. Chair & Deputy Leader of the UK Labour Party. Shadow first Secretary of State. angela.rayner.mp@parliament.uk
Angela Eagle,Labour,TRUE,Labour MP for Wallasey. Author ‘The New Serfdom - the triumph of conservative ideas and how to defeat them’
Andy Slaughter,Labour,TRUE,Labour MP for Hammersmith | For all casework enquiries please email andy@andyslaughter.com
Andy McDonald,Labour,TRUE,Labour MP for Middlesbrough. Shadow Secretary of State for Employment Rights and Protections.
Andy Carter,Conservative,TRUE,"Conservative Member of Parliament for Warrington South, Husband, Dad, positive politics - casework via email please: andy.carter.mp@parliament.uk"
Andrew Stephenson,Conservative,FALSE,"MP for Pendle. Live in Colne, offices in Nelson & Barnoldswick. 
 @transportgovuk
  Minister (HS2, NPR & TRU). For response email andrew.stephenson.mp@parliament.uk"
Andrew Selous,Conservative,FALSE,"Member of Parliament for South West Bedfordshire including Dunstable, Leighton Buzzard, Houghton Regis."
Andrew Rosindell,Conservative,TRUE,Conservative Member of Parliament for Romford. Please e-mail me at: andrew@rosindell.com
Andrew Lewer,Conservative,FALSE,I do not reply to twitter messages. Please email me at andrew.lewer.mp@parliament.uk with your address
Andrew Jones,Conservative,FALSE,"This account is for re-tweets only. 
 MP for Harrogate and Knaresborough.
 To contact me please email andrew.jones.mp@parliament.uk."
Andrew Gwynne,Labour,TRUE,"Labour MP for Denton & Reddish (inc Audenshaw, Dukinfield, Heaton Chapel and Heaton Norris). Backbencher and Grandad GwynneA@parliament.uk / 0161 320 1504"
Andrew Griffith,Conservative,TRUE,Conservative Member of Parliament for Arundel & South Downs. Previously No10 Business adviser. Contact me at Andrew@GriffithMP.com with your address - no DMs.
Andrew Bridgen,Conservative,TRUE,Conservative Member of Parliament for North West Leicestershire. Any policy queries please send to andrew@andrewbridgen.com
Andrew Bowie,Conservative,TRUE,Member of Parliament for West Aberdeenshire and Kincardine & Vice Chair of the Conservative Party. Email me at Andrew.bowie.mp@parliament.uk
Andrea Leadsom,Conservative,FALSE,"Member of Parliament for South Northamptonshire. If you are a constituent, please email - Andrea.leadsom.mp@parliament.uk."
Andrea Jenkyns,Conservative,FALSE,"Proud Mum, Love our country
  & Dog Lover.
 MP for #Morley & #Outwood.
 For my help please email Andrea.jenkyns.mp@parliament.uk"
Amy Callaghan,Scottish National Party,TRUE,"| MP for East Dunbartonshire | 
 @theSNP
  Spokesperson for pensions and intergenerational fairness| proud dog Mum to Alfie"
Amanda Solloway,Conservative,FALSE,"Minister for Science, Research and Innovation - MP for Derby North - For all enquiries please contact Amanda.Solloway.MP@Parliament.uk"
Amanda Milling,Conservative,TRUE,"Chairman of the 
 @Conservatives
  & MP for Cannock Chase. If you’re a constituent, please email amanda.milling.mp@parliament.uk"
Alyn Smith,Scottish National Party,TRUE,"Scottish European. MP for Stirling, Foreign Affairs Spokesperson, 
 @theSNP
  Policy Development Convener, 
 @ScotNational
  columnist. Alyn.Smith.MP@parliament.uk"
Alun Cairns,Conservative,FALSE,Member of Parliament for the Vale of Glamorgan. RTs not necessarily my view. Please send enquires to Alun.Cairns.mp@parliament.uk
Alok Sharma,Conservative,FALSE,"MP for Reading West. Secretary of State for Business, Energy & Industrial Strategy. President of 
 @COP26"
Alistair Carmichael,Liberal Democrat,TRUE,"MP for Orkney and Shetland, Liberal Democrat Spokesperson on Home Affairs, Northern Ireland and Constitutional Reform"
Alison Thewliss,Scottish National Party,TRUE,"MP for Glasgow Central, SNP Shadow Chancellor. 
 

 RTs not necessarily endorsements! Professional level curtseying, apparently. 
 

 alison.thewliss.mp@parliament.uk"
